"","Year","District","Hunters","Days","N","six_plus","Sex","n_sex","Weapon","n_weapon"
"1263",2014,"121",2585,23636,246,40,"Bulls",116,"Bow",39
"1264",2014,"121",2585,23636,246,40,"Cows",126,"Rifle",207
"1265",2014,"122",1511,11811,57,16,"Bulls",38,"Bow",25
"1266",2014,"122",1511,11811,57,16,"Cows",19,"Rifle",32
"1267",2014,"123",617,4543,35,11,"Bulls",23,"Bow",11
"1268",2014,"123",617,4543,35,11,"Cows",13,"Rifle",24
"1269",2014,"124",340,2358,22,0,"Bulls",11,"Bow",9
"1270",2014,"124",340,2358,22,0,"Cows",10,"Rifle",12
"1271",2014,"130",1136,7801,45,9,"Bulls",42,"Bow",14
"1272",2014,"130",1136,7801,45,9,"Cows",3,"Rifle",31
"1273",2014,"132",463,3284,25,9,"Bulls",17,"Bow",3
"1274",2014,"132",463,3284,25,9,"Cows",9,"Rifle",23
"1275",2014,"140",652,3908,13,3,"Bulls",11,"Bow",0
"1276",2014,"140",652,3908,13,3,"Cows",2,"Rifle",13
"1277",2014,"141",175,1318,11,6,"Bulls",11,"Bow",6
"1278",2014,"141",175,1318,11,6,"Cows",0,"Rifle",6
"1279",2014,"150",377,2731,64,26,"Bulls",61,"Bow",3
"1280",2014,"150",377,2731,64,26,"Cows",3,"Rifle",61
"1281",2014,"151",75,540,6,6,"Bulls",6,"Bow",0
"1282",2014,"151",75,540,6,6,"Cows",0,"Rifle",6
"1283",2014,"170",200,1618,17,3,"Bulls",14,"Bow",0
"1284",2014,"170",200,1618,17,3,"Cows",3,"Rifle",17
"1285",2014,"200",449,3930,32,9,"Bulls",25,"Bow",3
"1286",2014,"200",449,3930,32,9,"Cows",7,"Rifle",29
"1287",2014,"201",1245,9264,78,20,"Bulls",59,"Bow",11
"1288",2014,"201",1245,9264,78,20,"Cows",17,"Rifle",67
"1289",2014,"202",825,6921,49,13,"Bulls",39,"Bow",6
"1290",2014,"202",825,6921,49,13,"Cows",7,"Rifle",43
"1291",2014,"203",834,5172,37,6,"Bulls",34,"Bow",9
"1292",2014,"203",834,5172,37,6,"Cows",3,"Rifle",28
"1293",2014,"204",1032,7030,106,25,"Bulls",73,"Bow",20
"1294",2014,"204",1032,7030,106,25,"Cows",32,"Rifle",86
"1295",2014,"210",1576,10883,272,58,"Bulls",132,"Bow",33
"1296",2014,"210",1576,10883,272,58,"Cows",136,"Rifle",239
"1297",2014,"211",633,4985,94,45,"Bulls",76,"Bow",28
"1298",2014,"211",633,4985,94,45,"Cows",16,"Rifle",66
"1299",2014,"212",1930,14315,394,52,"Bulls",167,"Bow",45
"1300",2014,"212",1930,14315,394,52,"Cows",198,"Rifle",349
"1301",2014,"213",821,6449,220,20,"Bulls",96,"Bow",25
"1302",2014,"213",821,6449,220,20,"Cows",116,"Rifle",196
"1303",2014,"214",685,4728,92,11,"Bulls",51,"Bow",17
"1304",2014,"214",685,4728,92,11,"Cows",35,"Rifle",75
"1305",2014,"215",2568,20646,487,56,"Bulls",261,"Bow",59
"1306",2014,"215",2568,20646,487,56,"Cows",204,"Rifle",428
"1307",2014,"216",537,3852,59,11,"Bulls",48,"Bow",3
"1308",2014,"216",537,3852,59,11,"Cows",11,"Rifle",56
"1309",2014,"240",1289,8420,204,34,"Bulls",110,"Bow",19
"1310",2014,"240",1289,8420,204,34,"Cows",85,"Rifle",185
"1311",2014,"250",132,790,22,10,"Bulls",22,"Bow",9
"1312",2014,"250",132,790,22,10,"Cows",0,"Rifle",13
"1313",2014,"260",192,1184,26,0,"Bulls",17,"Bow",10
"1314",2014,"260",192,1184,26,0,"Cows",7,"Rifle",15
"1315",2014,"261",652,4350,93,23,"Bulls",62,"Bow",22
"1316",2014,"261",652,4350,93,23,"Cows",32,"Rifle",71
"1317",2014,"262",240,1426,73,3,"Bulls",6,"Bow",3
"1318",2014,"262",240,1426,73,3,"Cows",62,"Rifle",70
"1319",2014,"270",2488,19278,430,133,"Bulls",359,"Bow",58
"1320",2014,"270",2488,19278,430,133,"Cows",64,"Rifle",372
"1321",2014,"280",232,1529,23,11,"Bulls",20,"Bow",0
"1322",2014,"280",232,1529,23,11,"Cows",3,"Rifle",23
"1323",2014,"281",1538,11739,130,37,"Bulls",99,"Bow",31
"1324",2014,"281",1538,11739,130,37,"Cows",31,"Rifle",99
"1325",2014,"282",171,1072,12,3,"Bulls",3,"Bow",0
"1326",2014,"282",171,1072,12,3,"Cows",9,"Rifle",12
"1327",2014,"283",1134,7102,101,25,"Bulls",45,"Bow",38
"1328",2014,"283",1134,7102,101,25,"Cows",56,"Rifle",63
"1329",2014,"284",187,1057,6,3,"Bulls",3,"Bow",3
"1330",2014,"284",187,1057,6,3,"Cows",3,"Rifle",3
"1331",2014,"285",1573,11279,79,17,"Bulls",68,"Bow",9
"1332",2014,"285",1573,11279,79,17,"Cows",11,"Rifle",71
"1333",2014,"290",204,1369,40,6,"Bulls",20,"Bow",16
"1334",2014,"290",204,1369,40,6,"Cows",21,"Rifle",25
"1335",2014,"291",817,5577,174,11,"Bulls",54,"Bow",17
"1336",2014,"291",817,5577,174,11,"Cows",110,"Rifle",157
"1337",2014,"292",1768,11562,160,20,"Bulls",71,"Bow",14
"1338",2014,"292",1768,11562,160,20,"Cows",86,"Rifle",146
"1339",2014,"293",1781,12587,171,45,"Bulls",121,"Bow",23
"1340",2014,"293",1781,12587,171,45,"Cows",44,"Rifle",149
"1341",2014,"298",652,4002,143,27,"Bulls",64,"Bow",7
"1342",2014,"298",652,4002,143,27,"Cows",71,"Rifle",135
"1343",2014,"300",1300,7026,370,55,"Bulls",219,"Bow",44
"1344",2014,"300",1300,7026,370,55,"Cows",129,"Rifle",326
"1345",2014,"301",1192,7895,120,28,"Bulls",69,"Bow",8
"1346",2014,"301",1192,7895,120,28,"Cows",48,"Rifle",112
"1347",2014,"302",849,5605,248,43,"Bulls",140,"Bow",11
"1348",2014,"302",849,5605,248,43,"Cows",100,"Rifle",237
"1349",2014,"309",198,1719,52,14,"Bulls",27,"Bow",6
"1350",2014,"309",198,1719,52,14,"Cows",23,"Rifle",47
"1351",2014,"310",756,5497,108,62,"Bulls",98,"Bow",33
"1352",2014,"310",756,5497,108,62,"Cows",7,"Rifle",76
"1353",2014,"311",1086,6212,258,75,"Bulls",129,"Bow",34
"1354",2014,"311",1086,6212,258,75,"Cows",121,"Rifle",224
"1355",2014,"312",1447,8178,375,113,"Bulls",211,"Bow",23
"1356",2014,"312",1447,8178,375,113,"Cows",158,"Rifle",352
"1357",2014,"313",1017,6776,349,152,"Bulls",315,"Bow",19
"1358",2014,"313",1017,6776,349,152,"Cows",31,"Rifle",330
"1359",2014,"314",1443,9213,470,124,"Bulls",204,"Bow",38
"1360",2014,"314",1443,9213,470,124,"Cows",239,"Rifle",431
"1361",2014,"315",1933,10203,433,91,"Bulls",170,"Bow",56
"1362",2014,"315",1933,10203,433,91,"Cows",230,"Rifle",377
"1363",2014,"316",108,768,11,3,"Bulls",9,"Bow",0
"1364",2014,"316",108,768,11,3,"Cows",3,"Rifle",11
"1365",2014,"317",729,4659,167,62,"Bulls",98,"Bow",14
"1366",2014,"317",729,4659,167,62,"Cows",66,"Rifle",153
"1367",2014,"318",1435,13072,187,40,"Bulls",110,"Bow",46
"1368",2014,"318",1435,13072,187,40,"Cows",70,"Rifle",141
"1369",2014,"319",1434,10569,200,37,"Bulls",152,"Bow",34
"1370",2014,"319",1434,10569,200,37,"Cows",47,"Rifle",166
"1371",2014,"320",995,5410,152,20,"Bulls",76,"Bow",12
"1372",2014,"320",995,5410,152,20,"Cows",71,"Rifle",140
"1373",2014,"321",1544,9381,332,40,"Bulls",116,"Bow",89
"1374",2014,"321",1544,9381,332,40,"Cows",190,"Rifle",243
"1375",2014,"322",997,5414,231,51,"Bulls",130,"Bow",23
"1376",2014,"322",997,5414,231,51,"Cows",87,"Rifle",208
"1377",2014,"323",1495,8715,329,53,"Bulls",130,"Bow",26
"1378",2014,"323",1495,8715,329,53,"Cows",176,"Rifle",303
"1379",2014,"324",1727,10514,407,59,"Bulls",178,"Bow",48
"1380",2014,"324",1727,10514,407,59,"Cows",203,"Rifle",359
"1381",2014,"325",2119,11332,594,103,"Bulls",262,"Bow",25
"1382",2014,"325",2119,11332,594,103,"Cows",305,"Rifle",569
"1383",2014,"326",573,2988,133,25,"Bulls",57,"Bow",9
"1384",2014,"326",573,2988,133,25,"Cows",65,"Rifle",124
"1385",2014,"327",1916,11432,601,68,"Bulls",185,"Bow",54
"1386",2014,"327",1916,11432,601,68,"Cows",376,"Rifle",547
"1387",2014,"328",674,4427,193,25,"Bulls",102,"Bow",32
"1388",2014,"328",674,4427,193,25,"Cows",82,"Rifle",161
"1389",2014,"329",1583,9412,406,93,"Bulls",251,"Bow",67
"1390",2014,"329",1583,9412,406,93,"Cows",143,"Rifle",339
"1391",2014,"330",1013,6186,209,51,"Bulls",107,"Bow",23
"1392",2014,"330",1013,6186,209,51,"Cows",93,"Rifle",186
"1393",2014,"331",1753,12754,207,37,"Bulls",144,"Bow",23
"1394",2014,"331",1753,12754,207,37,"Cows",60,"Rifle",185
"1395",2014,"332",1209,7719,202,31,"Bulls",127,"Bow",48
"1396",2014,"332",1209,7719,202,31,"Cows",69,"Rifle",154
"1397",2014,"333",931,5507,126,25,"Bulls",65,"Bow",20
"1398",2014,"333",931,5507,126,25,"Cows",55,"Rifle",106
"1399",2014,"334",646,3889,97,9,"Bulls",28,"Bow",23
"1400",2014,"334",646,3889,97,9,"Cows",64,"Rifle",74
"1401",2014,"335",1365,10707,248,31,"Bulls",105,"Bow",31
"1402",2014,"335",1365,10707,248,31,"Cows",125,"Rifle",217
"1403",2014,"339",833,6637,68,19,"Bulls",55,"Bow",3
"1404",2014,"339",833,6637,68,19,"Cows",9,"Rifle",65
"1405",2014,"340",2675,19549,518,70,"Bulls",248,"Bow",26
"1406",2014,"340",2675,19549,518,70,"Cows",265,"Rifle",493
"1407",2014,"341",693,5538,102,23,"Bulls",56,"Bow",20
"1408",2014,"341",693,5538,102,23,"Cows",42,"Rifle",82
"1409",2014,"343",1230,9098,155,48,"Bulls",102,"Bow",21
"1410",2014,"343",1230,9098,155,48,"Cows",51,"Rifle",134
"1411",2014,"350",1298,9530,164,20,"Bulls",90,"Bow",17
"1412",2014,"350",1298,9530,164,20,"Cows",67,"Rifle",147
"1413",2014,"360",1896,10719,401,93,"Bulls",206,"Bow",31
"1414",2014,"360",1896,10719,401,93,"Cows",181,"Rifle",370
"1415",2014,"361",485,4029,54,11,"Bulls",20,"Bow",23
"1416",2014,"361",485,4029,54,11,"Cows",34,"Rifle",32
"1417",2014,"362",924,5415,218,54,"Bulls",107,"Bow",20
"1418",2014,"362",924,5415,218,54,"Cows",106,"Rifle",199
"1419",2014,"370",953,7045,158,28,"Bulls",104,"Bow",3
"1420",2014,"370",953,7045,158,28,"Cows",51,"Rifle",155
"1421",2014,"380",3862,27647,711,82,"Bulls",345,"Bow",74
"1422",2014,"380",3862,27647,711,82,"Cows",330,"Rifle",637
"1423",2014,"388",145,619,20,0,"Bulls",11,"Bow",0
"1424",2014,"388",145,619,20,0,"Cows",9,"Rifle",20
"1425",2014,"390",750,4212,272,76,"Bulls",130,"Bow",26
"1426",2014,"390",750,4212,272,76,"Cows",129,"Rifle",247
"1427",2014,"391",1579,11355,406,89,"Bulls",239,"Bow",35
"1428",2014,"391",1579,11355,406,89,"Cows",152,"Rifle",372
"1429",2014,"392",2018,14997,350,54,"Bulls",174,"Bow",40
"1430",2014,"392",2018,14997,350,54,"Cows",164,"Rifle",310
"1431",2014,"393",2283,12278,745,130,"Bulls",284,"Bow",59
"1432",2014,"393",2283,12278,745,130,"Cows",424,"Rifle",686
"1433",2014,"400",85,459,6,0,"Bulls",3,"Bow",0
"1434",2014,"400",85,459,6,0,"Cows",3,"Rifle",6
"1435",2014,"401",460,2208,121,16,"Bulls",22,"Bow",11
"1436",2014,"401",460,2208,121,16,"Cows",94,"Rifle",111
"1437",2014,"403",28,190,0,0,"Bulls",0,"Bow",0
"1438",2014,"403",28,190,0,0,"Cows",0,"Rifle",0
"1439",2014,"404",191,857,25,0,"Bulls",3,"Bow",0
"1440",2014,"404",191,857,25,0,"Cows",19,"Rifle",25
"1441",2014,"405",45,227,3,0,"Bulls",3,"Bow",0
"1442",2014,"405",45,227,3,0,"Cows",0,"Rifle",3
"1443",2014,"406",49,205,3,0,"Bulls",3,"Bow",0
"1444",2014,"406",49,205,3,0,"Cows",0,"Rifle",3
"1445",2014,"410",2037,14415,398,188,"Bulls",234,"Bow",197
"1446",2014,"410",2037,14415,398,188,"Cows",152,"Rifle",201
"1447",2014,"411",1332,7985,296,90,"Bulls",125,"Bow",74
"1448",2014,"411",1332,7985,296,90,"Cows",145,"Rifle",221
"1449",2014,"412",607,3563,227,65,"Bulls",79,"Bow",33
"1450",2014,"412",607,3563,227,65,"Cows",132,"Rifle",194
"1451",2014,"413",1116,6547,170,45,"Bulls",93,"Bow",19
"1452",2014,"413",1116,6547,170,45,"Cows",71,"Rifle",150
"1453",2014,"415",205,1285,23,6,"Bulls",11,"Bow",3
"1454",2014,"415",205,1285,23,6,"Cows",11,"Rifle",20
"1455",2014,"416",1790,10662,355,68,"Bulls",190,"Bow",51
"1456",2014,"416",1790,10662,355,68,"Cows",137,"Rifle",304
"1457",2014,"417",674,4015,138,44,"Bulls",49,"Bow",3
"1458",2014,"417",674,4015,138,44,"Cows",81,"Rifle",136
"1459",2014,"418",359,1934,76,31,"Bulls",57,"Bow",11
"1460",2014,"418",359,1934,76,31,"Cows",16,"Rifle",64
"1461",2014,"419",126,711,23,9,"Bulls",11,"Bow",0
"1462",2014,"419",126,711,23,9,"Cows",11,"Rifle",23
"1463",2014,"420",332,1817,67,5,"Bulls",18,"Bow",3
"1464",2014,"420",332,1817,67,5,"Cows",46,"Rifle",64
"1465",2014,"421",443,2067,177,32,"Bulls",52,"Bow",9
"1466",2014,"421",443,2067,177,32,"Cows",117,"Rifle",169
"1467",2014,"422",722,4599,183,34,"Bulls",90,"Bow",22
"1468",2014,"422",722,4599,183,34,"Cows",87,"Rifle",161
"1469",2014,"423",474,2311,133,25,"Bulls",37,"Bow",14
"1470",2014,"423",474,2311,133,25,"Cows",91,"Rifle",119
"1471",2014,"424",393,2327,28,17,"Bulls",23,"Bow",6
"1472",2014,"424",393,2327,28,17,"Cows",6,"Rifle",23
"1473",2014,"425",501,2397,108,27,"Bulls",35,"Bow",6
"1474",2014,"425",501,2397,108,27,"Cows",60,"Rifle",102
"1475",2014,"426",317,2003,75,15,"Bulls",26,"Bow",8
"1476",2014,"426",317,2003,75,15,"Cows",49,"Rifle",66
"1477",2014,"432",1135,6117,160,25,"Bulls",82,"Bow",14
"1478",2014,"432",1135,6117,160,25,"Cows",70,"Rifle",146
"1479",2014,"441",641,4342,122,22,"Bulls",28,"Bow",13
"1480",2014,"441",641,4342,122,22,"Cows",94,"Rifle",109
"1481",2014,"442",1036,6417,171,42,"Bulls",71,"Bow",9
"1482",2014,"442",1036,6417,171,42,"Cows",93,"Rifle",162
"1483",2014,"444",223,1190,37,3,"Bulls",11,"Bow",3
"1484",2014,"444",223,1190,37,3,"Cows",23,"Rifle",34
"1485",2014,"445",701,3344,286,79,"Bulls",111,"Bow",14
"1486",2014,"445",701,3344,286,79,"Cows",166,"Rifle",272
"1487",2014,"446",1352,7391,557,94,"Bulls",203,"Bow",43
"1488",2014,"446",1352,7391,557,94,"Cows",309,"Rifle",514
"1489",2014,"447",1105,6193,303,59,"Bulls",83,"Bow",55
"1490",2014,"447",1105,6193,303,59,"Cows",192,"Rifle",248
"1491",2014,"448",1238,7817,148,37,"Bulls",93,"Bow",23
"1492",2014,"448",1238,7817,148,37,"Cows",47,"Rifle",126
"1493",2014,"449",759,4288,152,17,"Bulls",71,"Bow",11
"1494",2014,"449",759,4288,152,17,"Cows",73,"Rifle",141
"1495",2014,"450",253,1262,42,0,"Bulls",3,"Bow",0
"1496",2014,"450",253,1262,42,0,"Cows",33,"Rifle",42
"1497",2014,"452",627,3240,197,31,"Bulls",74,"Bow",23
"1498",2014,"452",627,3240,197,31,"Cows",118,"Rifle",174
"1499",2014,"454",1211,7895,162,17,"Bulls",65,"Bow",6
"1500",2014,"454",1211,7895,162,17,"Cows",92,"Rifle",157
"1501",2014,"455",317,1860,131,44,"Bulls",65,"Bow",25
"1502",2014,"455",317,1860,131,44,"Cows",60,"Rifle",107
"1503",2014,"471",52,188,10,1,"Bulls",4,"Bow",0
"1504",2014,"471",52,188,10,1,"Cows",6,"Rifle",10
"1505",2014,"500",375,2069,44,12,"Bulls",19,"Bow",6
"1506",2014,"500",375,2069,44,12,"Cows",24,"Rifle",39
"1507",2014,"502",203,1104,38,5,"Bulls",15,"Bow",3
"1508",2014,"502",203,1104,38,5,"Cows",20,"Rifle",35
"1509",2014,"511",253,1409,40,19,"Bulls",28,"Bow",20
"1510",2014,"511",253,1409,40,19,"Cows",11,"Rifle",20
"1511",2014,"530",501,2563,88,20,"Bulls",44,"Bow",12
"1512",2014,"530",501,2563,88,20,"Cows",42,"Rifle",76
"1513",2014,"540",1012,5715,268,34,"Bulls",116,"Bow",3
"1514",2014,"540",1012,5715,268,34,"Cows",135,"Rifle",265
"1515",2014,"560",1164,6289,330,51,"Bulls",178,"Bow",28
"1516",2014,"560",1164,6289,330,51,"Cows",141,"Rifle",302
"1517",2014,"570",418,2435,105,20,"Bulls",44,"Bow",0
"1518",2014,"570",418,2435,105,20,"Cows",55,"Rifle",105
"1519",2014,"575",582,3037,118,14,"Bulls",33,"Bow",5
"1520",2014,"575",582,3037,118,14,"Cows",76,"Rifle",114
"1521",2014,"590",1780,11789,394,125,"Bulls",220,"Bow",87
"1522",2014,"590",1780,11789,394,125,"Cows",163,"Rifle",307
"1523",2014,"600",99,673,6,3,"Bulls",6,"Bow",0
"1524",2014,"600",99,673,6,3,"Cows",0,"Rifle",6
"1525",2014,"611",23,93,3,3,"Bulls",3,"Bow",3
"1526",2014,"611",23,93,3,3,"Cows",0,"Rifle",0
"1527",2014,"620",646,4309,112,51,"Bulls",80,"Bow",48
"1528",2014,"620",646,4309,112,51,"Cows",25,"Rifle",64
"1529",2014,"621",584,3813,85,54,"Bulls",67,"Bow",38
"1530",2014,"621",584,3813,85,54,"Cows",16,"Rifle",48
"1531",2014,"622",588,3679,119,40,"Bulls",51,"Bow",37
"1532",2014,"622",588,3679,119,40,"Cows",66,"Rifle",82
"1533",2014,"630",31,201,9,5,"Bulls",5,"Bow",7
"1534",2014,"630",31,201,9,5,"Cows",4,"Rifle",2
"1535",2014,"631",278,1886,56,32,"Bulls",45,"Bow",27
"1536",2014,"631",278,1886,56,32,"Cows",11,"Rifle",29
"1537",2014,"632",145,1117,37,22,"Bulls",25,"Bow",19
"1538",2014,"632",145,1117,37,22,"Cows",12,"Rifle",18
"1539",2014,"640",16,87,3,0,"Bulls",3,"Bow",0
"1540",2014,"640",16,87,3,0,"Cows",0,"Rifle",3
"1541",2014,"670",68,348,3,0,"Bulls",3,"Bow",0
"1542",2014,"670",68,348,3,0,"Cows",0,"Rifle",3
"1543",2014,"680",73,533,6,6,"Bulls",6,"Bow",5
"1544",2014,"680",73,533,6,6,"Cows",0,"Rifle",1
"1545",2014,"690",283,1599,71,36,"Bulls",42,"Bow",20
"1546",2014,"690",283,1599,71,36,"Cows",29,"Rifle",51
"1547",2014,"700",1283,8244,377,143,"Bulls",209,"Bow",122
"1548",2014,"700",1283,8244,377,143,"Cows",151,"Rifle",255
"1549",2014,"702",617,3494,150,59,"Bulls",73,"Bow",58
"1550",2014,"702",617,3494,150,59,"Cows",71,"Rifle",91
"1551",2014,"703",211,1015,38,9,"Bulls",36,"Bow",2
"1552",2014,"703",211,1015,38,9,"Cows",3,"Rifle",37
"1553",2014,"704",907,6130,217,85,"Bulls",102,"Bow",59
"1554",2014,"704",907,6130,217,85,"Cows",109,"Rifle",158
"1555",2014,"705",351,2451,96,49,"Bulls",53,"Bow",31
"1556",2014,"705",351,2451,96,49,"Cows",43,"Rifle",65
"1557",2015,"100",1666,14272,75,21,"Bulls",62,"Bow",23
"1558",2015,"100",1666,14272,75,21,"Cows",11,"Rifle",52
"1559",2015,"101",1513,13873,86,9,"Bulls",59,"Bow",15
"1560",2015,"101",1513,13873,86,9,"Cows",24,"Rifle",72
"1561",2015,"102",1458,11160,33,9,"Bulls",23,"Bow",18
"1562",2015,"102",1458,11160,33,9,"Cows",9,"Rifle",15
"1563",2015,"103",1678,14995,78,15,"Bulls",67,"Bow",9
"1564",2015,"103",1678,14995,78,15,"Cows",8,"Rifle",66
"1565",2015,"104",1234,10620,73,29,"Bulls",61,"Bow",15
"1566",2015,"104",1234,10620,73,29,"Cows",11,"Rifle",58
"1567",2015,"109",375,3313,39,0,"Bulls",6,"Bow",0
"1568",2015,"109",375,3313,39,0,"Cows",30,"Rifle",39
"1569",2015,"110",826,6273,29,9,"Bulls",26,"Bow",15
"1570",2015,"110",826,6273,29,9,"Cows",3,"Rifle",14
"1571",2015,"120",1020,7651,43,15,"Bulls",37,"Bow",3
"1572",2015,"120",1020,7651,43,15,"Cows",5,"Rifle",40
"1573",2015,"121",2591,22739,265,44,"Bulls",182,"Bow",38
"1574",2015,"121",2591,22739,265,44,"Cows",79,"Rifle",227
"1575",2015,"122",1437,12125,53,15,"Bulls",38,"Bow",9
"1576",2015,"122",1437,12125,53,15,"Cows",12,"Rifle",44
"1577",2015,"123",701,5635,68,12,"Bulls",41,"Bow",24
"1578",2015,"123",701,5635,68,12,"Cows",27,"Rifle",45
"1579",2015,"124",248,2189,10,0,"Bulls",9,"Bow",0
"1580",2015,"124",248,2189,10,0,"Cows",2,"Rifle",10
"1581",2015,"130",1123,8207,45,9,"Bulls",40,"Bow",12
"1582",2015,"130",1123,8207,45,9,"Cows",5,"Rifle",34
"1583",2015,"132",399,3032,6,0,"Bulls",0,"Bow",0
"1584",2015,"132",399,3032,6,0,"Cows",6,"Rifle",6
"1585",2015,"140",647,5449,37,15,"Bulls",23,"Bow",18
"1586",2015,"140",647,5449,37,15,"Cows",14,"Rifle",20
"1587",2015,"141",155,1237,9,6,"Bulls",9,"Bow",0
"1588",2015,"141",155,1237,9,6,"Cows",0,"Rifle",9
"1589",2015,"150",295,2166,61,31,"Bulls",58,"Bow",0
"1590",2015,"150",295,2166,61,31,"Cows",3,"Rifle",61
"1591",2015,"151",41,230,6,6,"Bulls",6,"Bow",0
"1592",2015,"151",41,230,6,6,"Cows",0,"Rifle",6
"1593",2015,"170",275,2276,20,3,"Bulls",9,"Bow",6
"1594",2015,"170",275,2276,20,3,"Cows",9,"Rifle",15
"1595",2015,"200",535,4782,40,9,"Bulls",29,"Bow",3
"1596",2015,"200",535,4782,40,9,"Cows",9,"Rifle",37
"1597",2015,"201",1254,10504,124,23,"Bulls",73,"Bow",12
"1598",2015,"201",1254,10504,124,23,"Cows",50,"Rifle",111
"1599",2015,"202",976,7934,62,12,"Bulls",53,"Bow",9
"1600",2015,"202",976,7934,62,12,"Cows",8,"Rifle",54
"1601",2015,"203",772,5497,40,14,"Bulls",35,"Bow",6
"1602",2015,"203",772,5497,40,14,"Cows",6,"Rifle",35
"1603",2015,"204",1105,7382,112,12,"Bulls",47,"Bow",6
"1604",2015,"204",1105,7382,112,12,"Cows",64,"Rifle",106
"1605",2015,"210",1458,10358,260,72,"Bulls",142,"Bow",22
"1606",2015,"210",1458,10358,260,72,"Cows",110,"Rifle",237
"1607",2015,"211",531,4407,67,20,"Bulls",41,"Bow",12
"1608",2015,"211",531,4407,67,20,"Cows",26,"Rifle",55
"1609",2015,"212",2216,16766,463,79,"Bulls",212,"Bow",48
"1610",2015,"212",2216,16766,463,79,"Cows",248,"Rifle",416
"1611",2015,"213",903,8560,199,29,"Bulls",94,"Bow",8
"1612",2015,"213",903,8560,199,29,"Cows",98,"Rifle",191
"1613",2015,"214",732,6478,111,26,"Bulls",73,"Bow",15
"1614",2015,"214",732,6478,111,26,"Cows",35,"Rifle",97
"1615",2015,"215",2797,23710,553,82,"Bulls",275,"Bow",34
"1616",2015,"215",2797,23710,553,82,"Cows",253,"Rifle",511
"1617",2015,"216",447,3462,74,21,"Bulls",35,"Bow",9
"1618",2015,"216",447,3462,74,21,"Cows",37,"Rifle",66
"1619",2015,"240",1365,9639,150,17,"Bulls",60,"Bow",18
"1620",2015,"240",1365,9639,150,17,"Cows",88,"Rifle",130
"1621",2015,"250",113,1125,26,12,"Bulls",20,"Bow",5
"1622",2015,"250",113,1125,26,12,"Cows",6,"Rifle",21
"1623",2015,"260",188,1489,25,3,"Bulls",8,"Bow",11
"1624",2015,"260",188,1489,25,3,"Cows",13,"Rifle",13
"1625",2015,"261",666,4914,102,23,"Bulls",66,"Bow",14
"1626",2015,"261",666,4914,102,23,"Cows",32,"Rifle",87
"1627",2015,"262",248,1445,101,0,"Bulls",3,"Bow",3
"1628",2015,"262",248,1445,101,0,"Cows",91,"Rifle",98
"1629",2015,"270",2768,23018,437,82,"Bulls",326,"Bow",44
"1630",2015,"270",2768,23018,437,82,"Cows",106,"Rifle",393
"1631",2015,"280",194,1495,24,3,"Bulls",18,"Bow",0
"1632",2015,"280",194,1495,24,3,"Cows",6,"Rifle",24
"1633",2015,"281",1415,10093,117,23,"Bulls",82,"Bow",15
"1634",2015,"281",1415,10093,117,23,"Cows",32,"Rifle",103
"1635",2015,"282",141,1008,29,0,"Bulls",9,"Bow",0
"1636",2015,"282",141,1008,29,0,"Cows",18,"Rifle",29
"1637",2015,"283",1126,8605,84,9,"Bulls",47,"Bow",3
"1638",2015,"283",1126,8605,84,9,"Cows",37,"Rifle",81
"1639",2015,"284",189,1616,28,9,"Bulls",12,"Bow",13
"1640",2015,"284",189,1616,28,9,"Cows",16,"Rifle",15
"1641",2015,"285",1442,11999,47,12,"Bulls",38,"Bow",3
"1642",2015,"285",1442,11999,47,12,"Cows",9,"Rifle",45
"1643",2015,"290",274,1593,41,3,"Bulls",4,"Bow",11
"1644",2015,"290",274,1593,41,3,"Cows",33,"Rifle",30
"1645",2015,"291",945,6204,197,18,"Bulls",56,"Bow",12
"1646",2015,"291",945,6204,197,18,"Cows",134,"Rifle",186
"1647",2015,"292",1578,11642,155,18,"Bulls",73,"Bow",6
"1648",2015,"292",1578,11642,155,18,"Cows",70,"Rifle",149
"1649",2015,"293",1635,12645,145,15,"Bulls",85,"Bow",32
"1650",2015,"293",1635,12645,145,15,"Cows",57,"Rifle",112
"1651",2015,"298",520,3413,137,22,"Bulls",34,"Bow",11
"1652",2015,"298",520,3413,137,22,"Cows",94,"Rifle",126
"1653",2015,"300",1585,9046,468,56,"Bulls",197,"Bow",32
"1654",2015,"300",1585,9046,468,56,"Cows",259,"Rifle",435
"1655",2015,"301",1032,7647,125,40,"Bulls",70,"Bow",21
"1656",2015,"301",1032,7647,125,40,"Cows",47,"Rifle",105
"1657",2015,"302",1015,6493,352,52,"Bulls",127,"Bow",16
"1658",2015,"302",1015,6493,352,52,"Cows",204,"Rifle",335
"1659",2015,"309",231,1427,47,12,"Bulls",24,"Bow",6
"1660",2015,"309",231,1427,47,12,"Cows",24,"Rifle",41
"1661",2015,"310",913,6642,143,89,"Bulls",128,"Bow",40
"1662",2015,"310",913,6642,143,89,"Cows",15,"Rifle",102
"1663",2015,"311",1157,7129,341,88,"Bulls",130,"Bow",13
"1664",2015,"311",1157,7129,341,88,"Cows",192,"Rifle",328
"1665",2015,"312",1524,9414,446,168,"Bulls",232,"Bow",29
"1666",2015,"312",1524,9414,446,168,"Cows",191,"Rifle",409
"1667",2015,"313",1318,8639,509,274,"Bulls",472,"Bow",18
"1668",2015,"313",1318,8639,509,274,"Cows",35,"Rifle",487
