"Year","District","Species","Hunters","Days","N","four_plus","Sex","n_sex","Weapon","n_weapon","ung","six_plus"
2016,"214",NA,624,4352,79,NA,"Cows",33,"Rifle",66,"elk",10
2016,"215",NA,2836,24198,659,NA,"Bulls",210,"Bow",63,"elk",50
2016,"215",NA,2836,24198,659,NA,"Cows",429,"Rifle",597,"elk",50
2016,"216",NA,443,2847,35,NA,"Bulls",28,"Bow",6,"elk",16
2016,"216",NA,443,2847,35,NA,"Cows",7,"Rifle",29,"elk",16
2016,"217",NA,1053,7345,301,NA,"Bulls",42,"Bow",14,"elk",24
2016,"217",NA,1053,7345,301,NA,"Cows",240,"Rifle",287,"elk",24
2016,"240",NA,1653,12506,169,NA,"Bulls",74,"Bow",28,"elk",18
2016,"240",NA,1653,12506,169,NA,"Cows",92,"Rifle",141,"elk",18
2016,"250",NA,128,1450,32,NA,"Bulls",29,"Bow",5,"elk",19
2016,"250",NA,128,1450,32,NA,"Cows",3,"Rifle",27,"elk",19
2016,"260",NA,335,2984,38,NA,"Bulls",22,"Bow",14,"elk",6
2016,"260",NA,335,2984,38,NA,"Cows",15,"Rifle",24,"elk",6
2016,"261",NA,791,6374,110,NA,"Bulls",69,"Bow",27,"elk",32
2016,"261",NA,791,6374,110,NA,"Cows",40,"Rifle",83,"elk",32
2016,"262",NA,298,2498,56,NA,"Bulls",3,"Bow",10,"elk",3
2016,"262",NA,298,2498,56,NA,"Cows",50,"Rifle",47,"elk",3
2016,"270",NA,2594,21719,348,NA,"Bulls",221,"Bow",45,"elk",68
2016,"270",NA,2594,21719,348,NA,"Cows",121,"Rifle",303,"elk",68
2016,"280",NA,236,1485,16,NA,"Bulls",16,"Bow",0,"elk",6
2016,"280",NA,236,1485,16,NA,"Cows",0,"Rifle",16,"elk",6
2016,"281",NA,1532,11271,135,NA,"Bulls",101,"Bow",35,"elk",32
2016,"281",NA,1532,11271,135,NA,"Cows",26,"Rifle",101,"elk",32
2016,"282",NA,203,1532,21,NA,"Bulls",6,"Bow",3,"elk",3
2016,"282",NA,203,1532,21,NA,"Cows",13,"Rifle",18,"elk",3
2016,"283",NA,1135,9056,96,NA,"Bulls",59,"Bow",8,"elk",34
2016,"283",NA,1135,9056,96,NA,"Cows",34,"Rifle",88,"elk",34
2016,"284",NA,429,3328,35,NA,"Bulls",25,"Bow",16,"elk",9
2016,"284",NA,429,3328,35,NA,"Cows",10,"Rifle",19,"elk",9
2016,"285",NA,1508,11532,110,NA,"Bulls",69,"Bow",29,"elk",25
2016,"285",NA,1508,11532,110,NA,"Cows",41,"Rifle",82,"elk",25
2016,"290",NA,377,2254,87,NA,"Bulls",25,"Bow",22,"elk",10
2016,"290",NA,377,2254,87,NA,"Cows",57,"Rifle",65,"elk",10
2016,"291",NA,960,6542,240,NA,"Bulls",61,"Bow",6,"elk",16
2016,"291",NA,960,6542,240,NA,"Cows",174,"Rifle",234,"elk",16
2016,"292",NA,1399,10220,130,NA,"Bulls",64,"Bow",3,"elk",24
2016,"292",NA,1399,10220,130,NA,"Cows",64,"Rifle",127,"elk",24
2016,"293",NA,1450,11045,184,NA,"Bulls",117,"Bow",46,"elk",55
2016,"293",NA,1450,11045,184,NA,"Cows",62,"Rifle",138,"elk",55
2016,"298",NA,503,2786,128,NA,"Bulls",28,"Bow",0,"elk",13
2016,"298",NA,503,2786,128,NA,"Cows",91,"Rifle",128,"elk",13
2016,"300",NA,1475,8893,260,NA,"Bulls",127,"Bow",19,"elk",22
2016,"300",NA,1475,8893,260,NA,"Cows",115,"Rifle",242,"elk",22
2016,"301",NA,1069,7695,92,NA,"Bulls",54,"Bow",19,"elk",28
2016,"301",NA,1069,7695,92,NA,"Cows",30,"Rifle",73,"elk",28
2016,"302",NA,1006,6032,218,NA,"Bulls",95,"Bow",10,"elk",32
2016,"302",NA,1006,6032,218,NA,"Cows",111,"Rifle",209,"elk",32
2016,"309",NA,396,2884,57,NA,"Bulls",21,"Bow",9,"elk",9
2016,"309",NA,396,2884,57,NA,"Cows",37,"Rifle",48,"elk",9
2016,"310",NA,995,7229,112,NA,"Bulls",93,"Bow",32,"elk",40
2016,"310",NA,995,7229,112,NA,"Cows",19,"Rifle",80,"elk",40
2016,"311",NA,1124,6834,224,NA,"Bulls",116,"Bow",31,"elk",79
2016,"311",NA,1124,6834,224,NA,"Cows",97,"Rifle",193,"elk",79
2016,"312",NA,1885,10633,475,NA,"Bulls",199,"Bow",40,"elk",108
2016,"312",NA,1885,10633,475,NA,"Cows",270,"Rifle",434,"elk",108
2016,"313",NA,1055,7149,154,NA,"Bulls",103,"Bow",13,"elk",26
2016,"313",NA,1055,7149,154,NA,"Cows",52,"Rifle",142,"elk",26
2016,"314",NA,1403,9050,332,NA,"Bulls",202,"Bow",40,"elk",117
2016,"314",NA,1403,9050,332,NA,"Cows",127,"Rifle",292,"elk",117
2016,"315",NA,1959,12072,349,NA,"Bulls",171,"Bow",48,"elk",86
2016,"315",NA,1959,12072,349,NA,"Cows",168,"Rifle",301,"elk",86
2016,"316",NA,134,1034,16,NA,"Bulls",16,"Bow",0,"elk",13
2016,"316",NA,134,1034,16,NA,"Cows",0,"Rifle",16,"elk",13
2016,"317",NA,820,5458,166,NA,"Bulls",101,"Bow",27,"elk",38
2016,"317",NA,820,5458,166,NA,"Cows",63,"Rifle",138,"elk",38
2016,"318",NA,1268,11889,114,NA,"Bulls",57,"Bow",28,"elk",19
2016,"318",NA,1268,11889,114,NA,"Cows",48,"Rifle",85,"elk",19
2016,"319",NA,1419,11420,189,NA,"Bulls",126,"Bow",25,"elk",44
2016,"319",NA,1419,11420,189,NA,"Cows",57,"Rifle",164,"elk",44
2016,"320",NA,1084,7152,161,NA,"Bulls",81,"Bow",18,"elk",46
2016,"320",NA,1084,7152,161,NA,"Cows",80,"Rifle",142,"elk",46
2016,"321",NA,1222,8457,173,NA,"Bulls",46,"Bow",29,"elk",9
2016,"321",NA,1222,8457,173,NA,"Cows",117,"Rifle",145,"elk",9
2016,"322",NA,984,5767,170,NA,"Bulls",73,"Bow",21,"elk",19
2016,"322",NA,984,5767,170,NA,"Cows",82,"Rifle",149,"elk",19
2016,"323",NA,1280,8438,143,NA,"Bulls",49,"Bow",10,"elk",19
2016,"323",NA,1280,8438,143,NA,"Cows",85,"Rifle",134,"elk",19
2016,"324",NA,1717,10971,262,NA,"Bulls",126,"Bow",51,"elk",32
2016,"324",NA,1717,10971,262,NA,"Cows",129,"Rifle",211,"elk",32
2016,"325",NA,2462,14153,592,NA,"Bulls",214,"Bow",25,"elk",69
2016,"325",NA,2462,14153,592,NA,"Cows",355,"Rifle",566,"elk",69
2016,"326",NA,597,3335,159,NA,"Bulls",69,"Bow",10,"elk",25
2016,"326",NA,597,3335,159,NA,"Cows",83,"Rifle",149,"elk",25
2016,"327",NA,1609,10254,235,NA,"Bulls",92,"Bow",29,"elk",19
2016,"327",NA,1609,10254,235,NA,"Cows",139,"Rifle",206,"elk",19
2016,"328",NA,632,3692,131,NA,"Bulls",60,"Bow",12,"elk",16
2016,"328",NA,632,3692,131,NA,"Cows",63,"Rifle",118,"elk",16
2016,"329",NA,2051,13204,548,NA,"Bulls",161,"Bow",62,"elk",60
2016,"329",NA,2051,13204,548,NA,"Cows",357,"Rifle",486,"elk",60
2016,"330",NA,1086,7015,168,NA,"Bulls",85,"Bow",10,"elk",32
2016,"330",NA,1086,7015,168,NA,"Cows",77,"Rifle",159,"elk",32
2016,"331",NA,1561,11337,136,NA,"Bulls",70,"Bow",3,"elk",13
2016,"331",NA,1561,11337,136,NA,"Cows",60,"Rifle",133,"elk",13
2016,"332",NA,1252,8583,173,NA,"Bulls",88,"Bow",32,"elk",25
2016,"332",NA,1252,8583,173,NA,"Cows",72,"Rifle",141,"elk",25
2016,"333",NA,913,6694,124,NA,"Bulls",54,"Bow",9,"elk",22
2016,"333",NA,913,6694,124,NA,"Cows",64,"Rifle",114,"elk",22
2016,"334",NA,678,4375,95,NA,"Bulls",54,"Bow",34,"elk",16
2016,"334",NA,678,4375,95,NA,"Cows",41,"Rifle",61,"elk",16
2016,"335",NA,1480,11922,119,NA,"Bulls",65,"Bow",37,"elk",24
2016,"335",NA,1480,11922,119,NA,"Cows",51,"Rifle",82,"elk",24
2016,"339",NA,739,5794,123,NA,"Bulls",43,"Bow",7,"elk",24
2016,"339",NA,739,5794,123,NA,"Cows",66,"Rifle",116,"elk",24
2016,"340",NA,2412,19547,392,NA,"Bulls",176,"Bow",40,"elk",35
2016,"340",NA,2412,19547,392,NA,"Cows",204,"Rifle",352,"elk",35
2016,"341",NA,600,5192,67,NA,"Bulls",49,"Bow",19,"elk",13
2016,"341",NA,600,5192,67,NA,"Cows",15,"Rifle",48,"elk",13
2016,"343",NA,1298,11122,155,NA,"Bulls",63,"Bow",18,"elk",31
2016,"343",NA,1298,11122,155,NA,"Cows",83,"Rifle",137,"elk",31
2016,"350",NA,1282,10092,150,NA,"Bulls",44,"Bow",9,"elk",22
2016,"350",NA,1282,10092,150,NA,"Cows",98,"Rifle",142,"elk",22
2016,"360",NA,2382,15499,462,NA,"Bulls",215,"Bow",38,"elk",89
2016,"360",NA,2382,15499,462,NA,"Cows",224,"Rifle",424,"elk",89
2016,"361",NA,566,4753,83,NA,"Bulls",25,"Bow",10,"elk",16
2016,"361",NA,566,4753,83,NA,"Cows",55,"Rifle",74,"elk",16
2016,"362",NA,975,6605,198,NA,"Bulls",84,"Bow",6,"elk",38
2016,"362",NA,975,6605,198,NA,"Cows",108,"Rifle",191,"elk",38
2016,"370",NA,937,6481,96,NA,"Bulls",25,"Bow",10,"elk",3
2016,"370",NA,937,6481,96,NA,"Cows",62,"Rifle",86,"elk",3
2016,"380",NA,3462,27737,452,NA,"Bulls",219,"Bow",62,"elk",74
2016,"380",NA,3462,27737,452,NA,"Cows",209,"Rifle",390,"elk",74
2016,"388",NA,155,1134,12,NA,"Bulls",9,"Bow",6,"elk",6
2016,"388",NA,155,1134,12,NA,"Cows",3,"Rifle",6,"elk",6
2016,"390",NA,973,6954,273,NA,"Bulls",78,"Bow",16,"elk",37
2016,"390",NA,973,6954,273,NA,"Cows",189,"Rifle",257,"elk",37
2016,"391",NA,2259,17734,613,NA,"Bulls",224,"Bow",35,"elk",101
2016,"391",NA,2259,17734,613,NA,"Cows",367,"Rifle",578,"elk",101
2016,"392",NA,1373,10669,131,NA,"Bulls",81,"Bow",13,"elk",27
2016,"392",NA,1373,10669,131,NA,"Cows",47,"Rifle",119,"elk",27
2016,"393",NA,2097,13563,510,NA,"Bulls",192,"Bow",75,"elk",113
2016,"393",NA,2097,13563,510,NA,"Cows",306,"Rifle",435,"elk",113
2016,"400",NA,127,862,6,NA,"Bulls",3,"Bow",3,"elk",3
2016,"400",NA,127,862,6,NA,"Cows",3,"Rifle",3,"elk",3
2016,"401",NA,571,3534,146,NA,"Bulls",42,"Bow",19,"elk",26
2016,"401",NA,571,3534,146,NA,"Cows",101,"Rifle",126,"elk",26
2016,"403",NA,34,270,0,NA,"Bulls",0,"Bow",0,"elk",0
2016,"403",NA,34,270,0,NA,"Cows",0,"Rifle",0,"elk",0
2016,"404",NA,156,802,3,NA,"Bulls",0,"Bow",0,"elk",0
2016,"404",NA,156,802,3,NA,"Cows",3,"Rifle",3,"elk",0
2016,"405",NA,49,186,6,NA,"Bulls",0,"Bow",0,"elk",0
2016,"405",NA,49,186,6,NA,"Cows",6,"Rifle",6,"elk",0
2016,"406",NA,49,321,9,NA,"Bulls",6,"Bow",3,"elk",3
2016,"406",NA,49,321,9,NA,"Cows",2,"Rifle",6,"elk",3
2016,"410",NA,2233,16061,695,NA,"Bulls",309,"Bow",211,"elk",244
2016,"410",NA,2233,16061,695,NA,"Cows",366,"Rifle",484,"elk",244
2016,"411",NA,1680,10515,497,NA,"Bulls",155,"Bow",80,"elk",119
2016,"411",NA,1680,10515,497,NA,"Cows",307,"Rifle",417,"elk",119
2016,"412",NA,570,3951,179,NA,"Bulls",64,"Bow",35,"elk",52
2016,"412",NA,570,3951,179,NA,"Cows",108,"Rifle",144,"elk",52
2016,"413",NA,1083,6672,138,NA,"Bulls",76,"Bow",32,"elk",35
2016,"413",NA,1083,6672,138,NA,"Cows",56,"Rifle",107,"elk",35
2016,"415",NA,254,1727,22,NA,"Bulls",6,"Bow",0,"elk",3
2016,"415",NA,254,1727,22,NA,"Cows",16,"Rifle",22,"elk",3
2016,"416",NA,2055,13209,334,NA,"Bulls",186,"Bow",41,"elk",88
2016,"416",NA,2055,13209,334,NA,"Cows",135,"Rifle",293,"elk",88
2016,"417",NA,634,3886,178,NA,"Bulls",71,"Bow",13,"elk",62
2016,"417",NA,634,3886,178,NA,"Cows",97,"Rifle",165,"elk",62
2016,"418",NA,395,2402,53,NA,"Bulls",41,"Bow",9,"elk",29
2016,"418",NA,395,2402,53,NA,"Cows",9,"Rifle",43,"elk",29
2016,"419",NA,148,684,22,NA,"Bulls",10,"Bow",3,"elk",3
2016,"419",NA,148,684,22,NA,"Cows",13,"Rifle",19,"elk",3
2016,"420",NA,361,2541,79,NA,"Bulls",33,"Bow",3,"elk",15
2016,"420",NA,361,2541,79,NA,"Cows",35,"Rifle",76,"elk",15
2016,"421",NA,393,2092,106,NA,"Bulls",44,"Bow",6,"elk",25
2016,"421",NA,393,2092,106,NA,"Cows",59,"Rifle",100,"elk",25
2016,"422",NA,700,4994,203,NA,"Bulls",55,"Bow",6,"elk",32
2016,"422",NA,700,4994,203,NA,"Cows",143,"Rifle",197,"elk",32
2016,"423",NA,470,3165,94,NA,"Bulls",35,"Bow",6,"elk",16
2016,"423",NA,470,3165,94,NA,"Cows",59,"Rifle",88,"elk",16
2016,"424",NA,311,2030,19,NA,"Bulls",6,"Bow",3,"elk",6
2016,"424",NA,311,2030,19,NA,"Cows",12,"Rifle",16,"elk",6
2016,"425",NA,513,2869,32,NA,"Bulls",15,"Bow",6,"elk",12
2016,"425",NA,513,2869,32,NA,"Cows",17,"Rifle",26,"elk",12
2016,"426",NA,392,2426,82,NA,"Bulls",42,"Bow",10,"elk",37
2016,"426",NA,392,2426,82,NA,"Cows",41,"Rifle",72,"elk",37
2016,"432",NA,1093,6888,117,NA,"Bulls",60,"Bow",19,"elk",13
2016,"432",NA,1093,6888,117,NA,"Cows",57,"Rifle",98,"elk",13
2016,"441",NA,439,2999,46,NA,"Bulls",22,"Bow",3,"elk",18
2016,"441",NA,439,2999,46,NA,"Cows",25,"Rifle",43,"elk",18
2016,"442",NA,802,4846,117,NA,"Bulls",55,"Bow",6,"elk",40
2016,"442",NA,802,4846,117,NA,"Cows",59,"Rifle",111,"elk",40
2016,"444",NA,207,1216,35,NA,"Bulls",10,"Bow",6,"elk",10
2016,"444",NA,207,1216,35,NA,"Cows",22,"Rifle",28,"elk",10
2016,"445",NA,930,4631,324,NA,"Bulls",119,"Bow",29,"elk",85
2016,"445",NA,930,4631,324,NA,"Cows",195,"Rifle",295,"elk",85
2016,"446",NA,2183,12752,513,NA,"Bulls",216,"Bow",57,"elk",120
2016,"446",NA,2183,12752,513,NA,"Cows",283,"Rifle",456,"elk",120
2016,"447",NA,1110,7441,224,NA,"Bulls",93,"Bow",47,"elk",75
2016,"447",NA,1110,7441,224,NA,"Cows",122,"Rifle",177,"elk",75
2016,"448",NA,1074,6985,118,NA,"Bulls",61,"Bow",25,"elk",33
2016,"448",NA,1074,6985,118,NA,"Cows",55,"Rifle",93,"elk",33
2016,"449",NA,749,4410,105,NA,"Bulls",44,"Bow",10,"elk",19
2016,"449",NA,749,4410,105,NA,"Cows",54,"Rifle",95,"elk",19
2016,"450",NA,243,1636,38,NA,"Bulls",23,"Bow",10,"elk",15
2016,"450",NA,243,1636,38,NA,"Cows",13,"Rifle",29,"elk",15
2016,"451",NA,330,1678,100,NA,"Bulls",32,"Bow",6,"elk",16
2016,"451",NA,330,1678,100,NA,"Cows",62,"Rifle",94,"elk",16
2016,"452",NA,979,5491,180,NA,"Bulls",89,"Bow",22,"elk",32
2016,"452",NA,979,5491,180,NA,"Cows",78,"Rifle",158,"elk",32
2016,"454",NA,886,5360,126,NA,"Bulls",70,"Bow",19,"elk",19
2016,"454",NA,886,5360,126,NA,"Cows",50,"Rifle",107,"elk",19
2016,"455",NA,240,1770,91,NA,"Bulls",23,"Bow",3,"elk",21
2016,"455",NA,240,1770,91,NA,"Cows",62,"Rifle",88,"elk",21
2016,"471",NA,36,154,6,NA,"Bulls",3,"Bow",3,"elk",0
2016,"471",NA,36,154,6,NA,"Cows",3,"Rifle",3,"elk",0
2016,"500",NA,474,3165,60,NA,"Bulls",29,"Bow",10,"elk",20
2016,"500",NA,474,3165,60,NA,"Cows",31,"Rifle",50,"elk",20
2016,"502",NA,201,1280,22,NA,"Bulls",10,"Bow",3,"elk",7
2016,"502",NA,201,1280,22,NA,"Cows",13,"Rifle",19,"elk",7
2016,"511",NA,269,1528,47,NA,"Bulls",28,"Bow",13,"elk",10
2016,"511",NA,269,1528,47,NA,"Cows",13,"Rifle",34,"elk",10
2016,"530",NA,718,4516,173,NA,"Bulls",79,"Bow",29,"elk",40
2016,"530",NA,718,4516,173,NA,"Cows",94,"Rifle",144,"elk",40
2016,"540",NA,1178,7985,243,NA,"Bulls",79,"Bow",7,"elk",29
2016,"540",NA,1178,7985,243,NA,"Cows",151,"Rifle",237,"elk",29
2016,"570",NA,443,2849,97,NA,"Bulls",47,"Bow",10,"elk",27
2016,"570",NA,443,2849,97,NA,"Cows",47,"Rifle",88,"elk",27
2016,"575",NA,722,4521,137,NA,"Bulls",45,"Bow",15,"elk",26
2016,"575",NA,722,4521,137,NA,"Cows",89,"Rifle",121,"elk",26
2016,"600",NA,189,1284,3,NA,"Bulls",3,"Bow",0,"elk",0
2016,"600",NA,189,1284,3,NA,"Cows",0,"Rifle",3,"elk",0
2016,"620",NA,761,5107,150,NA,"Bulls",105,"Bow",80,"elk",79
2016,"620",NA,761,5107,150,NA,"Cows",37,"Rifle",70,"elk",79
2016,"621",NA,842,5826,200,NA,"Bulls",90,"Bow",61,"elk",69
2016,"621",NA,842,5826,200,NA,"Cows",99,"Rifle",138,"elk",69
2016,"622",NA,725,4223,248,NA,"Bulls",69,"Bow",35,"elk",38
2016,"622",NA,725,4223,248,NA,"Cows",174,"Rifle",213,"elk",38
2016,"630",NA,132,643,24,NA,"Bulls",2,"Bow",2,"elk",2
2016,"630",NA,132,643,24,NA,"Cows",22,"Rifle",22,"elk",2
2016,"631",NA,296,1945,103,NA,"Bulls",39,"Bow",31,"elk",30
2016,"631",NA,296,1945,103,NA,"Cows",63,"Rifle",72,"elk",30
2016,"632",NA,174,1147,37,NA,"Bulls",17,"Bow",11,"elk",6
2016,"632",NA,174,1147,37,NA,"Cows",13,"Rifle",25,"elk",6
2016,"640",NA,39,350,3,NA,"Bulls",3,"Bow",3,"elk",3
2016,"640",NA,39,350,3,NA,"Cows",0,"Rifle",0,"elk",3
2016,"641",NA,24,512,3,NA,"Bulls",3,"Bow",0,"elk",3
2016,"641",NA,24,512,3,NA,"Cows",0,"Rifle",3,"elk",3
2016,"651",NA,25,239,3,NA,"Bulls",3,"Bow",0,"elk",0
2016,"651",NA,25,239,3,NA,"Cows",0,"Rifle",3,"elk",0
2016,"680",NA,118,696,32,NA,"Bulls",6,"Bow",6,"elk",6
2016,"680",NA,118,696,32,NA,"Cows",26,"Rifle",26,"elk",6
2016,"690",NA,352,2256,106,NA,"Bulls",39,"Bow",9,"elk",39
2016,"690",NA,352,2256,106,NA,"Cows",59,"Rifle",97,"elk",39
2016,"700",NA,1724,12374,578,NA,"Bulls",249,"Bow",129,"elk",174
2016,"700",NA,1724,12374,578,NA,"Cows",304,"Rifle",449,"elk",174
2016,"702",NA,555,4068,104,NA,"Bulls",44,"Bow",34,"elk",33
2016,"702",NA,555,4068,104,NA,"Cows",56,"Rifle",71,"elk",33
2016,"703",NA,238,1387,21,NA,"Bulls",12,"Bow",3,"elk",5
2016,"703",NA,238,1387,21,NA,"Cows",6,"Rifle",18,"elk",5
2016,"704",NA,1119,8384,224,NA,"Bulls",98,"Bow",54,"elk",78
2016,"704",NA,1119,8384,224,NA,"Cows",120,"Rifle",170,"elk",78
2016,"705",NA,416,2923,90,NA,"Bulls",43,"Bow",25,"elk",24
2016,"705",NA,416,2923,90,NA,"Cows",47,"Rifle",65,"elk",24
2017,"100",NA,0,0,42,NA,"Bulls",30,"Bow",6,"elk",3
2017,"100",NA,0,0,42,NA,"Cows",13,"Rifle",37,"elk",3
2017,"101",NA,0,0,78,NA,"Bulls",53,"Bow",20,"elk",19
2017,"101",NA,0,0,78,NA,"Cows",22,"Rifle",58,"elk",19
2017,"102",NA,0,0,29,NA,"Bulls",23,"Bow",9,"elk",3
2017,"102",NA,0,0,29,NA,"Cows",6,"Rifle",20,"elk",3
2017,"103",NA,0,0,47,NA,"Bulls",30,"Bow",12,"elk",10
2017,"103",NA,0,0,47,NA,"Cows",14,"Rifle",35,"elk",10
2017,"104",NA,0,0,52,NA,"Bulls",42,"Bow",6,"elk",17
2017,"104",NA,0,0,52,NA,"Cows",8,"Rifle",46,"elk",17
2017,"109",NA,0,0,25,NA,"Bulls",12,"Bow",2,"elk",3
2017,"109",NA,0,0,25,NA,"Cows",14,"Rifle",23,"elk",3
2017,"110",NA,0,0,29,NA,"Bulls",26,"Bow",12,"elk",12
2017,"110",NA,0,0,29,NA,"Cows",3,"Rifle",17,"elk",12
2017,"120",NA,0,0,27,NA,"Bulls",27,"Bow",0,"elk",3
2017,"120",NA,0,0,27,NA,"Cows",0,"Rifle",27,"elk",3
2017,"121",NA,0,0,248,NA,"Bulls",110,"Bow",43,"elk",29
2017,"121",NA,0,0,248,NA,"Cows",136,"Rifle",205,"elk",29
2017,"122",NA,0,0,40,NA,"Bulls",25,"Bow",14,"elk",6
2017,"122",NA,0,0,40,NA,"Cows",15,"Rifle",26,"elk",6
2017,"123",NA,0,0,66,NA,"Bulls",36,"Bow",11,"elk",11
2017,"123",NA,0,0,66,NA,"Cows",30,"Rifle",55,"elk",11
2017,"124",NA,0,0,28,NA,"Bulls",12,"Bow",0,"elk",0
2017,"124",NA,0,0,28,NA,"Cows",17,"Rifle",28,"elk",0
2017,"130",NA,0,0,60,NA,"Bulls",55,"Bow",3,"elk",17
2017,"130",NA,0,0,60,NA,"Cows",5,"Rifle",57,"elk",17
2017,"132",NA,0,0,20,NA,"Bulls",11,"Bow",6,"elk",9
2017,"132",NA,0,0,20,NA,"Cows",9,"Rifle",14,"elk",9
2017,"140",NA,0,0,21,NA,"Bulls",20,"Bow",12,"elk",14
2017,"140",NA,0,0,21,NA,"Cows",1,"Rifle",10,"elk",14
2017,"141",NA,0,0,12,NA,"Bulls",12,"Bow",0,"elk",6
2017,"141",NA,0,0,12,NA,"Cows",0,"Rifle",12,"elk",6
2017,"150",NA,0,0,55,NA,"Bulls",52,"Bow",9,"elk",35
2017,"150",NA,0,0,55,NA,"Cows",3,"Rifle",47,"elk",35
2017,"151",NA,0,0,14,NA,"Bulls",14,"Bow",0,"elk",6
2017,"151",NA,0,0,14,NA,"Cows",0,"Rifle",14,"elk",6
2017,"170",NA,0,0,39,NA,"Bulls",14,"Bow",3,"elk",6
2017,"170",NA,0,0,39,NA,"Cows",25,"Rifle",37,"elk",6
2017,"200",NA,0,0,32,NA,"Bulls",29,"Bow",0,"elk",6
2017,"200",NA,0,0,32,NA,"Cows",3,"Rifle",32,"elk",6
2017,"201",NA,0,0,105,NA,"Bulls",66,"Bow",14,"elk",14
2017,"201",NA,0,0,105,NA,"Cows",36,"Rifle",91,"elk",14
2017,"202",NA,0,0,65,NA,"Bulls",47,"Bow",6,"elk",9
2017,"202",NA,0,0,65,NA,"Cows",17,"Rifle",60,"elk",9
2017,"203",NA,0,0,67,NA,"Bulls",57,"Bow",12,"elk",9
2017,"203",NA,0,0,67,NA,"Cows",10,"Rifle",56,"elk",9
2017,"204",NA,0,0,136,NA,"Bulls",71,"Bow",17,"elk",17
2017,"204",NA,0,0,136,NA,"Cows",61,"Rifle",119,"elk",17
2017,"210",NA,0,0,427,NA,"Bulls",166,"Bow",29,"elk",57
2017,"210",NA,0,0,427,NA,"Cows",256,"Rifle",397,"elk",57
2017,"211",NA,0,0,106,NA,"Bulls",70,"Bow",29,"elk",40
2017,"211",NA,0,0,106,NA,"Cows",34,"Rifle",78,"elk",40
2017,"212",NA,0,0,277,NA,"Bulls",170,"Bow",23,"elk",50
2017,"212",NA,0,0,277,NA,"Cows",101,"Rifle",255,"elk",50
2017,"213",NA,0,0,144,NA,"Bulls",57,"Bow",14,"elk",14
2017,"213",NA,0,0,144,NA,"Cows",70,"Rifle",130,"elk",14
2017,"214",NA,0,0,119,NA,"Bulls",82,"Bow",9,"elk",20
2017,"214",NA,0,0,119,NA,"Cows",36,"Rifle",111,"elk",20
2017,"215",NA,0,0,938,NA,"Bulls",420,"Bow",82,"elk",109
2017,"215",NA,0,0,938,NA,"Cows",498,"Rifle",856,"elk",109
2017,"216",NA,0,0,72,NA,"Bulls",40,"Bow",12,"elk",19
2017,"216",NA,0,0,72,NA,"Cows",31,"Rifle",60,"elk",19
2017,"217",NA,0,0,234,NA,"Bulls",71,"Bow",13,"elk",37
2017,"217",NA,0,0,234,NA,"Cows",159,"Rifle",221,"elk",37
2017,"240",NA,0,0,234,NA,"Bulls",99,"Bow",38,"elk",26
2017,"240",NA,0,0,234,NA,"Cows",132,"Rifle",196,"elk",26
2017,"250",NA,0,0,27,NA,"Bulls",27,"Bow",13,"elk",20
2017,"250",NA,0,0,27,NA,"Cows",0,"Rifle",14,"elk",20
2017,"260",NA,0,0,42,NA,"Bulls",26,"Bow",18,"elk",8
2017,"260",NA,0,0,42,NA,"Cows",17,"Rifle",24,"elk",8
2017,"261",NA,0,0,118,NA,"Bulls",77,"Bow",10,"elk",23
2017,"261",NA,0,0,118,NA,"Cows",37,"Rifle",107,"elk",23
2017,"262",NA,0,0,76,NA,"Bulls",4,"Bow",5,"elk",4
2017,"262",NA,0,0,76,NA,"Cows",71,"Rifle",70,"elk",4
2017,"270",NA,0,0,519,NA,"Bulls",389,"Bow",51,"elk",106
2017,"270",NA,0,0,519,NA,"Cows",126,"Rifle",468,"elk",106
2017,"280",NA,0,0,23,NA,"Bulls",11,"Bow",3,"elk",3
2017,"280",NA,0,0,23,NA,"Cows",11,"Rifle",20,"elk",3
2017,"281",NA,0,0,155,NA,"Bulls",100,"Bow",14,"elk",34
2017,"281",NA,0,0,155,NA,"Cows",52,"Rifle",141,"elk",34
2017,"282",NA,0,0,22,NA,"Bulls",15,"Bow",3,"elk",4
2017,"282",NA,0,0,22,NA,"Cows",7,"Rifle",19,"elk",4
2017,"283",NA,0,0,119,NA,"Bulls",72,"Bow",15,"elk",29
2017,"283",NA,0,0,119,NA,"Cows",45,"Rifle",104,"elk",29
2017,"284",NA,0,0,35,NA,"Bulls",23,"Bow",9,"elk",12
2017,"284",NA,0,0,35,NA,"Cows",12,"Rifle",27,"elk",12
2017,"285",NA,0,0,110,NA,"Bulls",83,"Bow",14,"elk",26
2017,"285",NA,0,0,110,NA,"Cows",27,"Rifle",95,"elk",26
2017,"290",NA,0,0,92,NA,"Bulls",23,"Bow",14,"elk",14
2017,"290",NA,0,0,92,NA,"Cows",61,"Rifle",77,"elk",14
2017,"291",NA,0,0,262,NA,"Bulls",128,"Bow",16,"elk",52
2017,"291",NA,0,0,262,NA,"Cows",130,"Rifle",246,"elk",52
2017,"292",NA,0,0,138,NA,"Bulls",99,"Bow",12,"elk",25
2017,"292",NA,0,0,138,NA,"Cows",39,"Rifle",125,"elk",25
2017,"293",NA,0,0,179,NA,"Bulls",127,"Bow",34,"elk",45
2017,"293",NA,0,0,179,NA,"Cows",44,"Rifle",145,"elk",45
